index,data,data2
1624,-3.7,7
1625,-4,6
1626,-3.7,5.7
1627,-3.3,5.3
1628,-3,5
1629,-2.5,4
1630,-2,3
1631,-2,3
1632,-3,3
1633,-3,3
1634,-4,1
1635,-3,0
1636,-3,0
1637,-3,-1
1638,-3,1.3
1639,-3,3.7
1640,-3,6
1641,-3.3,6.7
1642,-3.7,7.3
1643,-4,8
1644,-3.3,8.3
1645,-2.7,8.7
1646,-2,9
1647,-2,8.7
1648,-2,8.3
1649,-2,8
1650,-1.7,7.3
1651,-1.3,6.7
1652,-1,6
1653,-1,5
1654,-1,4
1655,-1,4
1656,-1,3
1657,-1,3
1658,-1.5,2.5
1659,-2,2
1660,-2,1
1661,-2,1
1662,-1.8,2.3
1663,-1.7,3.7
1664,-1.5,5
1665,-1.3,6.3
1666,-1.2,7.7
1667,-1,9
1668,-0.7,9.7
1669,-0.3,10.3
1670,0,11
1671,0,10
1672,0,9
1673,0,8
1674,0,6.7
1675,0,5.3
1676,0,4
1677,-1.5,3.5
1678,-3,3
1679,-5,3
1680,-5,2
1681,-4.6,1.6
1682,-4.2,1.2
1683,-3.8,0.8
1684,-3.4,0.4
1685,-3,0
1686,-3.5,0.5
1687,-4,1
1688,-4,3
1689,-4.3,4
1690,-4.7,5
1691,-5,6
1692,-5,6
1693,-5,6
1694,-5,6
1695,-5,5.3
1696,-5,4.7
1697,-5,4
1698,-5,4
1699,-5,4
1700,-5,4
1701,-4.5,3.5
1702,-4,3
1703,-4,2
1704,-4,2
1705,-4,2
1706,-4,1
1707,-4,2
1708,-4,1
1709,-4,0
1710,-4,2
1711,-4,4
1712,-4,6
1713,-5,7
1714,-4.5,8.5
1715,-4,10
1716,-4,12
1717,-3,11
1718,-2,10
1719,-1.7,9.7
1720,-1.3,9.3
1721,-1,9
1722,-0.7,8.3
1723,-0.3,7.7
1724,0,7
1725,0,6
1726,0,5
1727,0,4
1728,-1,3
1729,-1,3
1730,-1,3
1731,-1,2.5
1732,-1,2
1733,-1,2
1734,0,3.7
1735,1,5.3
1736,2,7
1737,2,10
1738,0.8,11
1739,-0.4,12
1740,-1.6,13
1741,-2.8,14
1742,-4,15
1743,-3.7,14.3
1744,-3.3,13.7
1745,-3,13
1746,-2,12.3
1747,-1,11.7
1748,0,11
1749,0,10.5
1750,0,10
1751,-0.3,10
1752,-0.7,10
1753,-1,10
1754,-1,10
1755,2,9
1756,3,9
1757,5,8
1758,5.3,8.2
1759,5.7,8.3
1760,6,8.5
1761,6.3,8.7
1762,6.7,8.8
1763,7,9
1764,8,9
1765,8,9.5
1766,8,10
1767,8.5,10
1768,9,10
1769,5,9
1770,4,8.7
1771,3,8.3
1772,2,8
1773,2.5,8
1774,3,8
1775,2,8
1776,2,8
1777,3,7
1778,0,6
1779,-1,5
1780,-1,4
1781,-1,3
1782,0,5
1783,-0.5,6.5
1784,-1,8
1785,-1,9.3
1786,-1,10.7
1787,-1,12
1788,-0.5,13
1789,0,14
1790,-3,14
1791,-2,14
1792,-1,14
1793,0,14
1794,0.7,13
1795,1.3,12
1796,2,11
1797,1.5,11.5
1798,1,12
1799,3,11
1800,5,11
1801,5,10
1802,6,10
1803,6,10
1804,8,10
1805,9,11
1806,9,11
1807,10,11.5
1808,11,12
1809,12,12
1810,12.5,13
1811,13,14
1812,14,15
1813,13.5,15.5
1814,13,16
1815,12.3,15.3
1816,11.7,14.7
1817,11,14
1818,10,13.3
1819,9,12.7
1820,8,12
1821,7.5,11
1822,7,10
1823,6,10
1824,6,9
1825,6,8
1826,6,8
1827,6,8
1828,6,8
1829,5,8
1830,4,8
1831,3,8
1832,2,8
1833,1.3,8.7
1834,0.7,9.3
1835,0,10
1836,1,9
1837,0,8.5
1838,-1,8
1839,-2,7.3
1840,-3,6.7
1841,-4,6
1842,-4.7,5.7
1843,-5.3,5.3
1844,-6,5
1845,-5.5,4.5
1846,-5,4
1847,-4,3
1848,-4,2
1849,-4,1
1850,-4,1
1851,-4,0
1852,-4,0
1853,-4,0
1854,-4.3,2.3
1855,-4.7,4.7
1856,-5,7
1857,-4,7.3
1858,-3,7.7
1859,-2,8
1860,-2,8.7
1861,-2,9.3
1862,-2,10
1863,-2.3,9.3
1864,-2.7,8.7
1865,-3,8
1866,-2.7,7
1867,-2.3,6
1868,-2,5
1869,-2,5
1870,-2,5
1871,-2,5
1872,-2,5
1873,-1,5
1874,-1,5
1875,-1,4
1876,-1,4
1877,-1,4
1878,-1,5
1879,-1,6
1880,-3,7
1881,-3,8
1882,-3,9
1883,-3,10
1884,-4,10.7
1885,-5,11.3
1886,-6,12
1887,-5.7,12
1888,-5.3,12
1889,-5,12
1890,-4,11.4
1891,-3,10.8
1892,-2,10.2
1893,-1,9.6
1894,0,9
1895,0,8
1896,0,8
1897,1,8
1898,1,8
1899,1,6
1900,2,7
1901,1,4
1902,1.7,6.3
1903,2.3,8.7
1904,3,11
1905,2.5,13
1906,2,15
1907,0,17
1908,1.3,17.3
1909,2.7,17.7
1910,4,18
1911,4.7,17
1912,5.3,16
1913,6,15
1914,7,14.3
1915,8,13.7
1916,9,13
1917,9.5,13
1918,10,13
1919,10,13
1920,10,13
1921,10,12
1922,10,12
1923,10,12
1924,10,13
1925,10,13
1926,11,12
1927,11,13
1928,12,14
1929,12,14
1930,12,16
1931,12,14
1932,10.7,14
1933,9.3,14
1934,8,14
1935,6.7,12.3
1936,5.3,10.7
1937,4,9
1938,3.3,9
1939,2.7,9
1940,2,9
1941,2.5,8
1942,3,7
1943,2,8
1944,1,8
1945,1,7
1946,0,7
1947,0,7
1948,0,7
1949,-2,7
1950,-2.3,7
1951,-2.7,7
1952,-3,7
1953,-3,7.3
1954,-3,7.7
1955,-3,8
1956,-4,8.5
1957,-5,9
1958,-3,9
1959,-5,7
1960,-5,6.5
1961,-5,6
1962,-5,5.3
1963,-5,4.7
1964,-5,4
1965,-4.7,3.7
1966,-4.3,3.3
1967,-4,3
1968,-4,3
1969,-4,3
1970,-3,2
1971,-3,3
1972,-3,2
1973,-3,2
1974,-3,3
1975,-3,4
1976,-2,6
1977,-2,8
1978,-2,10
1979,0,12
1980,0,12.3
1981,0,12.7
1982,0,13
1983,2,12.7
1984,4,12.3
1985,6,12
1986,6.3,11.7
1987,6.7,11.3
1988,7,11
1989,7.5,10.5
1990,8,10
1991,8,10
1992,8,10
1993,8,9
1994,8,9
1995,8,9
1996,9,9
1997,8,9
1998,9,9
1999,8.5,9
2000,8,9
2001,7.3,9.7
2002,6.7,10.3
2003,6,11
2004,5.7,11
2005,5.3,11
2006,5,11
2007,4.7,11
2008,4.3,11
2009,4,11
2010,4,10.3
2011,4,9.7
2012,4,9
2013,4,8.5
2014,4,8
2015,4,6
2016,4,7
2017,4,7
2018,3,5
2019,3,6
2020,2,4
2021,2,4
2022,3,5
2023,2.5,7.5
2024,2,10
2025,0,11
2026,-0.5,13
2027,-1,15
2028,-1.3,15.3
2029,-1.7,15.7
2030,-2,16
2031,-3,15
2032,-4,14
2033,-5,13
2034,-4.3,11.3
2035,-3.7,9.7
2036,-3,8
2037,-2.5,7.5
2038,-2,7
2039,-1,7
2040,-1,6
2041,-1,5
2042,-1,5
2043,-1,4
2044,-1,4
2045,-1,4
2046,-0.7,5.7
2047,-0.3,7.3
2048,0,9
2049,0,11.5
2050,0,14
2051,-1,14
2052,-1.3,14
2053,-1.7,14
2054,-2,14
2055,-3,15
2056,-1,13.5
2057,1,12
2058,1.3,11.7
2059,1.7,11.3
2060,2,11
2061,1.5,11
2062,1,11
2063,1,10
2064,0,10
2065,0,9
2066,1,8
2067,1,8
2068,1,7
2069,1,6
2070,1.3,7.7
2071,1.7,9.3
2072,2,11
2073,2,13
2074,2,15
2075,2,17
2076,1,16.7
2077,0,16.3
2078,-1,16
2079,-4,14.5
2080,-7,13
2081,-5.3,12
2082,-3.7,11
2083,-2,10
2084,-3,9
2085,-3,8.5
2086,-3,8
2087,-3,8
2088,-1,8
2089,0,8
2090,0,8
2091,0,8
2092,0,8
2093,-0.4,7.6
2094,-0.2,8.1
2095,0,8.6
2096,0.3,9.1
2097,0.5,10.7
2098,0.8,12.4
2099,1,14
2100,2.3,14.7
2101,3.7,15.3
2102,5,16
2103,4.3,14.7
2104,3.7,13.3
2105,3,12
2106,5,11.7
2107,7,11.3
2108,9,11
2109,9,11.5
2110,9,12
2111,9,12
2112,9,12
2113,9,12
2114,9,12
2115,9,12
2116,9,12
2117,9,13
2118,10,13
2119,11,13
2120,12,13
2121,13.3,15
2122,14.7,17
2123,16,19
2124,16,17
2125,16,17
2126,16,17
2127,16,18
2128,15,17
2129,16,17
2130,16,17
2131,15.5,17
2132,15,17
2133,13,16.7
2134,11,16.3
2135,9,16
2136,6,15
2137,6,14
2138,6,13
2139,6,12
2140,6,11
2141,6,12
2142,6.3,13
2143,6.7,14
2144,7,15
2145,7.3,15.3
2146,7.7,15.7
2147,8,16
2148,8,16
2149,7,16
2150,6,16
2151,6,15.5
2152,6,15
2153,5,15
2154,6.4,14.6
2155,6.5,13.9
2156,6.4,13.1
2157,5.8,12
2158,4.3,10.3
2159,2.1,8.2
2160,-0.5,5.8
2161,-2.7,3.8
2162,-4.2,2.2
2163,-4.7,1.2
2164,-4.7,0.5
2165,-4.7,-0.2
2166,-3,1
2167,-4,4
2168,-5,5
2169,-6,6
2170,-5,7
2171,-6,7
2172,-6,8
2173,-7,8
2174,-7,9
2175,-9,9
2176,-8,9
2177,-6,9
2178,-7,9
2179,-5,8
2180,-5,8
2181,-6,8
2182,-4,7
2183,-3,7
2184,-2,6
2185,-2,6
2186,-1,6
2187,-2,6
2188,-2,6
2189,0,6
2190,0,6
2191,0,7
2192,0,7
2193,0,7
2194,1,7
2195,1,8
2196,2,8
2197,3,8
2198,5,8
2199,5,8
2200,5,8
2201,5,8
2202,5,8
2203,5,8
2204,5,8
2205,5,8
2206,6,7
2207,5,7
2208,4,7
2209,4,7
2210,3,7
2211,3,6
2212,3,6
2213,3,6
2214,4,7
2215,5,9
2216,4,9
2217,4,11
2218,3,13
2219,5,13
2220,4,13
2221,3,13
2222,5,14
2223,4,14
2224,4,14
2225,4,13
2226,4,12
2227,4,11
2228,4,11
2229,4,9
2230,4,9
2231,4,8
2232,4,7
2233,4,7
2234,3,6
2235,3,5
2236,3,5
2237,3,5
2238,6,7
2239,6,10
2240,7,12
2241,5,15
2242,6,16
2243,6,17
2244,4,18
2245,4,18
2246,5,18
2247,4,17
2248,4,17
2249,5,16
2250,5,15
2251,6,14
2252,5,14
2253,4,13
2254,5,11
2255,5,10
2256,5,9
2257,5,9
2258,4.5,8.5
2259,4,8
2260,4,8
2261,3,7
2262,6,8
2263,6,9
2264,6,14
2265,7,17
2266,6,19
2267,5,21
2268,5,21
2269,4,22
2270,3,22.5
2271,2,23
2272,3,22
2273,3,21
2274,4,19
2275,5,17
2276,6,15
2277,6,15
2278,7,14
2279,5,12
2280,5,12
2281,4,11
2282,4,10
2283,4,10
2284,4,10
2285,4,9
2286,4,10
2287,6,12
2288,7,15
2289,7,17
2290,6,19
2291,4,20
2292,2,21
2293,6,20
2294,10,19
2295,8,18
2296,8,17
2297,9,17
2298,9,16
2299,11,16
2300,10,16
2301,11,15
2302,10,15
2303,8,15
2304,7,14
2305,8,14
2306,8,15
2307,9,14
2308,10,14
2309,11,14
2310,11,13
2311,12,14
2312,12,14
2313,12,14
2314,12,15
2315,13,15
2316,13,15
2317,13,15
2318,14,15
2319,13,15
2320,13,15
2321,14,15
2322,14,15
2323,14,15
2324,14,15
2325,14,14
2326,14,14
2327,14,15
2328,13,14
2329,13,14
2330,12,13
2331,11,13
2332,9,12
2333,9,11
2334,9,12
2335,9,14
2336,9,15
2337,9,17
2338,8,19
2339,7,20
2340,7,21
2341,10,22
2342,10,21
2343,9,21
2344,8,21
2345,9,20
2346,5,20
2347,7,18
2348,9,16
2349,6,16
2350,8,15
2351,6,13
2352,6,13
2353,5,11
2354,6,12
2355,6,11
2356,6,12
2357,8,14
2358,11,16
2359,11,17
2360,12,19
2361,13,21
2362,13,21
2363,12,22
2364,13,22
2365,10,20
2366,10,20
2367,11,19
2368,12,17
2369,13,16
2370,13,16
2371,14,16
2372,14,16
2373,14,16
2374,14,16
2375,14,16
2376,14,15
2377,14,15
2378,14,15
2379,14,16
2380,14,16
2381,14,15
2382,14,16
2383,16,17
2384,15,18
2385,16,19
2386,15,19
2387,15,19
2388,16,20
2389,15,21
2390,15,22
2391,14,21
2392,15,21
2393,14,20
2394,13,19
2395,13,18
2396,12,17
2397,12,17
2398,13,17
2399,13,17
2400,13,16
2401,12,16
2402,12,16
2403,11,15
2404,9,14
2405,8,13
2406,7,12
2407,7,11
2408,6,12
2409,5,12
2410,4,12
2411,4,13
2412,3,13
2413,2,13
2414,2,14
2415,-1,14
2416,1,13
2417,0,11
2418,-1,10
2419,-1,9
2420,-2,8
2421,-2,8
2422,-2,7
2423,-2,7
2424,-2,7
2425,-1,7
2426,-2,7
2427,-1,7
2428,-2,7
2429,-2,7
2430,0,7
2431,-1,8
2432,0,10
2433,-2,11
2434,-2,12
2435,-3,13
2436,-2,12
2437,-1,12
2438,-3,13
2439,-3,13
2440,-3,11
2441,-3,10
2442,-3,9
2443,0,7
2444,0,6
2445,-1,6
2446,-1,5
2447,-2,5
2448,-3,4
2449,-3,4
2450,-3,3
2451,-4,3
2452,-4,2
2453,-4,3
2454,-3,4
2455,-5,6
2456,-6,8
2457,-8,9
2458,-6,10
2459,-4,11
2460,-5,10
2461,-3,11
2462,-5,10
2463,-4,11
2464,-3,8
2465,-3,7
2466,-2,5
2467,-2,5
2468,-2,5
2469,-2,4
2470,-2,3.5
2471,-2,3
2472,-2,3
2473,-2,3
2474,-2,2
2475,-2,2
2476,-2,1
2477,-2,1
2478,-1,3
2479,-1,5
2480,-2,7
2481,-2,9
2482,-2,10
2483,-2,11
2484,-2,12
2485,-2,14
2486,-1,14
2487,-3,14
2488,-4,13
2489,-4,12
2490,-5,12
2491,-1,11
2492,-1,10
2493,-1,10
2494,-1,8
2495,-1,8
2496,-1,8
2497,-1,7
2498,-1,7
2499,-2,6
2500,-2,6
2501,-1,5
2502,0,7
2503,-2,9
2504,-2,11
2505,-1,14
2506,-1,16
2507,-6,16
2508,-2,18
2509,-2,18
2510,-3,18
2511,-7,19
2512,-9,18
2513,-9,16
2514,-8,14
2515,-7,13
2516,-7,12
2517,-5,10
2518,-4,9
2519,-3,8
2520,-2,8
2521,-2,7
2522,-2,7
2523,-2,6
2524,-2,5
2525,0,5
2526,1,8
2527,0,11
2528,2,14
2529,2,15
2530,3,17
2531,0,18
2532,0,20
2533,-1,21
2534,5,19
2535,7,18
2536,7,17
2537,8,16
2538,7,16
2539,7,16
2540,7,16
2541,7.5,15
2542,8,14
2543,7,14
2544,7,14
2545,7,14
2546,7,14
2547,6,13
2548,6,12
2549,7,12
2550,8,13
2551,8,15
2552,8,16
2553,8,19
2554,8,19
2555,6,20
2556,5,21
2557,4,20
2558,5,21
2559,6,20
2560,7,19
2561,9,17
2562,10,16
2563,10,16
2564,11,16
2565,11,15
2566,11,15
2567,11,15
2568,10,12
2569,8,12
2570,8,11
2571,8,10
2572,7,10
2573,8,10
2574,9,12
2575,10,15
2576,11,18
2577,9,19
2578,9,21
2579,10,19
2580,9,20
2581,9,21
2582,8,22
2583,9,21
2584,9,18
2585,8,17
2586,8,17
2587,10,16
2588,11,16
2589,11,16
2590,11,15
2591,9,14
2592,9,13
2593,8,12
2594,8,11
2595,8,11
2596,8,10
2597,8,10
2598,10,12
2599,11,15
2600,12,17
2601,12,19
2602,12,21
2603,11,21
2604,11,21
2605,11,23
2606,10,23
2607,10,22
2608,10,22
2609,9,21
2610,9,20
2611,11,18
2612,10,18
2613,9,17
2614,10,16
2615,9,15
2616,9,14
2617,9,14
2618,9,13
2619,9,12
2620,9,12
2621,9,12
2622,11,14
2623,10,17
2624,11,20
2625,11,20
2626,10,23
2627,11,23
2628,10,24
2629,9,25
2630,8,25
2631,9,24
2632,10,23
2633,9,22
2634,9,21
2635,9,20
2636,10,20
2637,13,20
2638,13,18
2639,12,17
2640,11,16
2641,12,16
2642,12,16
2643,11,15
2644,11,15
2645,10,15
2646,10,17
2647,11,18
2648,12,21
2649,13,22
2650,11,22
2651,11,23
2652,11,22
2653,12,21
2654,12,21
2655,12,21
2656,12,20
2657,13,19
2658,13,18
2659,14,18
2660,14,19
2661,13,20
2662,12,20
2663,15,17
2664,16,17
2665,16,17
2666,16,17
2667,15,16
2668,11,15
2669,9,16
2670,10,16
2671,10,18
2672,10,18
2673,10,19
2674,10,19
2675,9,20
2676,8,19
2677,8,19
2678,8,19
2679,8,20
2680,6,19
2681,8,18
2682,7,18
2683,8,18
2684,7,17
2685,8,16
2686,9,16
2687,9,16
2688,9,16
2689,10,16
2690,10,15
2691,9,14
2692,9,14
2693,9,13
2694,10,14
2695,10,17
2696,10,20
2697,10,21
2698,10,22
2699,10,22
2700,5,23
2701,6,23
2702,6,23
2703,6,23
2704,7,22
2705,8,21
2706,7,21
2707,7,20
2708,7,19
2709,9,18
2710,9,16
2711,9,15
2712,9,15
2713,9,13
2714,9,13
2715,9,12
2716,9,12
2717,9,13
2718,7,15
2719,3,16
2720,1,17
2721,3,18
2722,2,19
2723,2,20
2724,4,21
2725,2,21
2726,2,21
2727,1,20
2728,1,20
2729,2,19
2730,3,16
2731,-2,15
2732,-7,14
2733,-8,13
2734,-10,12
2735,-9,11
2736,-7,10
2737,-5,9
2738,-5,8
2739,-3.7,8
2740,-2.3,8
2741,-1,8
2742,-1,10
2743,-1,12
2744,1,14
2745,0,14
2746,0,16
2747,-2,16
2748,0,16
2749,-1,17
2750,-2,17
2751,3,17
2752,6,15
2753,8,15
2754,8,14
2755,8,14
2756,8,13
2757,8,12
2758,8,11
2759,8,12
2760,9,12
2761,10,12
2762,9,12
2763,9,12
2764,9,12
2765,9,12
2766,10,12
2767,10,12
2768,7,11
2769,11,13
2770,11,13
2771,12,14
2772,12,14
2773,13,14
2774,11,14
2775,8,13
2776,9,11
2777,7,11
2778,7,10
2779,6,10
2780,5,10
2781,6,9
2782,6,9
2783,4,9
2784,4,9
2785,4,9
2786,3,9
2787,2,8
2788,2,7
2789,1,8
2790,1,8
2791,1,10
2792,1,11
2793,1,13
2794,0,14
2795,1,15
2796,1,16
2797,1,17
2798,3,18
2799,2,18
2800,3,17
2801,3,16
2802,4,15
2803,4,14
2804,4,14
2805,5,12
2806,5,12
2807,5,10
2808,5,9
2809,4,8
2810,4,8
2811,4,8
2812,4,7
2813,4,8
2814,5,11
2815,6,13
2816,6,15
2817,6,18
2818,7,19
2819,10,20
2820,10,21
2821,7,20
2822,7,21
2823,2,21
2824,4,19
2825,6,18
2826,7,17
2827,8,16
2828,8,16
2829,5,14
2830,5,13
2831,5,13
2832,5,13
2833,4,12
2834,4,11
2835,4,11
2836,4,11
2837,5,11
2838,5,13
2839,6,15
2840,7,18
2841,5,20
2842,4,22
2843,3,24
2844,5,25
2845,2,25
2846,4,24
2847,3,24
2848,2,23
2849,7,20
2850,12,18
2851,12,18
2852,13,17
2853,14,17
2854,14,17
2855,12,15
2856,9,13
2857,9,13
2858,9,12
2859,9,12
2860,9,11
2861,9,12
2862,11,14
2863,13,17
2864,13,19
2865,12,20
2866,11,21
2867,11,21
2868,11,21
2869,11,21
2870,11,20
2871,12,20
2872,11,18
2873,11,18
2874,11.1,18.4
2875,11,18.1
2876,11,17.8
2877,10.5,17.2
2878,9.2,16.2
2879,7.3,14.8
2880,5,13.2
2881,3.1,11.8
2882,1.9,10.7
2883,1.7,10
2884,2.1,9.5
2885,2.7,9
2886,3,12
2887,2,13
2888,3,14
2889,3,15
2890,5,17
2891,4,16
2892,6,18
2893,5,18
2894,5,18
2895,4,18
2896,5,16
2897,4,14
2898,4,13
2899,4,12
2900,4,12
2901,4,12
2902,5,12
2903,5,12
2904,5,11
2905,6,11
2906,6,11
2907,6,11
2908,6,11
2909,7,11
2910,7,12
2911,6,13
2912,7,13
2913,8,14
2914,8,15
2915,8,17
2916,7,18
2917,7,19
2918,3,19
2919,4,19
2920,6,19
2921,7,18
2922,5,16
2923,7,17
2924,6,16
2925,7,15
2926,8,14
2927,8,14
2928,8,14
2929,8,14
2930,8,14
2931,9,14
2932,9,14
2933,9,14
2934,9,15
2935,9,16
2936,10,16
2937,11,18
2938,11,18
2939,11,19
2940,13,18
2941,14,17
2942,14.5,16.5
2943,15,16
2944,15,16
2945,15,16
2946,15,16
2947,14,16
2948,14,15
2949,14,15
2950,14,15
2951,14,15
2952,14,15
2953,14,15
2954,14,15
2955,14,15
2956,15,16
2957,14,16
2958,15,16
2959,15,16
2960,15.5,16.5
2961,16,17
2962,16,18
2963,16,18
2964,16,18
2965,16,18
2966,17,18
2967,16,17
2968,16,17
2969,16,17
2970,16,17
2971,17,17
2972,17,18
2973,17,17
2974,17,17
2975,17,17
2976,17,17
2977,16,17
2978,16,17
2979,16,17
2980,16,17
2981,15,16
2982,15,16
2983,15,16
2984,15,16
2985,14,15
2986,15,16
2987,14,16
2988,14,15
2989,14,17
2990,14,17
2991,13,19
2992,13,17
2993,12,17
2994,13,17
2995,12,16
2996,12,16
2997,12,15
2998,11,14
2999,10,12
3000,10,12
3001,9,11
3002,9,11
3003,9,11
3004,8,10
3005,9,10
3006,10,12
3007,10,15
3008,9,17
3009,9,19
3010,8,20
3011,8,22
3012,-2,23
3013,4,23
3014,6,23
3015,7,23
3016,7,22
3017,13,19
3018,12,19
3019,11,18
3020,11,18
3021,10,17
3022,10,16
3023,10,15
3024,10,14
3025,10,14
3026,10,13
3027,11,15
3028,11,14
3029,11,15
3030,11,16
3031,11,16
3032,11,18
3033,10,18
3034,11,18
3035,10,18
3036,13,16
3037,14,16
3038,14,16
3039,14,17
3040,14,17
3041,14,17
3042,14,16
3043,14,16
3044,14,16
3045,15,16
3046,15,16
3047,14,16
3048,14,16
3049,14,16
3050,14,16
3051,14,15
3052,15,16
3053,15,16
3054,15,16
3055,16,17
3056,16,17
3057,15,18
3058,15,18
3059,15,19
3060,15,21
3061,16,22
3062,14,21
3063,13,16
3064,14,16
3065,14,18
3066,13,17
3067,13,17
3068,13,16
3069,13,15
3070,13,14
3071,12,13
3072,13,14
3073,12,14
3074,12,13
3075,11,13
3076,11,13
3077,11,12
3078,13,15
3079,14,18
3080,14,19
3081,14,21
3082,13,22
3083,14,23
3084,13,24
3085,10,25
3086,9,25
3087,8,25
3088,10,25
3089,10,23
3090,11,21
3091,12,20
3092,13,20
3093,13,19
3094,12,16
3095,12,16
3096,12,16
3097,12,15
3098,12,15
3099,12,14
3100,12,14
3101,12,14
3102,13,16
3103,14,20
3104,15,21
3105,16,23
3106,15,24
3107,16,24
3108,15,25
3109,15,25
3110,15,26
3111,15,24
3112,15,22
3113,15,22
3114,16,21
3115,16,21
3116,16,21
3117,16,20
3118,16,20
3119,16,20
3120,16,20
3121,16,19
3122,16,19
3123,15,18
3124,15,18
3125,15,18
3126,16,20
3127,16,20
3128,16,21
3129,16,22
3130,15,23
3131,13,23
3132,15,21
3133,14,21
3134,14,21.5
3135,14,22
3136,14,22
3137,14,21.5
3138,14,21
3139,14,20
3140,14,21
3141,14,20
3142,14,19
3143,15,19
3144,15,19
3145,15,19
3146,14,18
3147,15,18
3148,14,18
3149,15,18
3150,16,19
3151,16,20
3152,16,21
3153,16,21
3154,16,22
3155,16,22
3156,16,22
3157,16,23
3158,16,23
3159,16,23
3160,16,22
3161,15,23
3162,15,22
3163,15,21
3164,16,20
3165,16,19
3166,16,19
3167,15,18
3168,15,18
3169,15,17
3170,15,17
3171,14,17
3172,14,16
3173,15,17
3174,15,17
3175,16,19
3176,17,21
3177,17,23
3178,17,24
3179,16,25
3180,15,24
3181,15,24
3182,16,24
3183,16,25
3184,17,23
3185,17,22
3186,17,21
3187,17,21
3188,16,21
3189,16,20
3190,16,20
3191,17,20
3192,16,20
3193,16,20
3194,16,19.5
3195,16,19
3196,16,19
3197,17,19
3198,18,20
3199,17,20
3200,18,20
3201,18,21
3202,18,21
3203,18,21
3204,18,21
3205,17,21
3206,18,20
3207,17,20
3208,17,20
3209,18,20
3210,18,19
3211,18,19
3212,17,19
3213,17,19
3214,17,19
3215,17,19
3216,15,18
3217,14,17
3218,13,17
3219,13,17
3220,13,17
3221,12,17
3222,12,17
3223,11,18
3224,10,18
3225,10,20
3226,9,21
3227,9,22
3228,8,22
3229,8,23
3230,7,22
3231,8,23
3232,7,22
3233,9,21
3234,9,19
3235,9,17
3236,9,17
3237,9,12
3238,8,12
3239,8,11
3240,8,11
3241,8,11.5
3242,8,12
3243,9,12
3244,8,12
3245,10,13
3246,9.5,14
3247,9,15
3248,9,16
3249,8,17
3250,9,19
3251,9,19.5
3252,9,20
3253,9,20
3254,8,20.5
3255,7,21
3256,7,20
3257,7,19
3258,6,17
3259,6,17
3260,7,16
3261,8,15
3262,8,15
3263,7,14
3264,8,14
3265,8,14
3266,8,13
3267,8,13
3268,8,12
3269,8,13
3270,8,15
3271,8,17
3272,8,18
3273,5,20
3274,3,22
3275,3,23
3276,4,23
3277,4,25
3278,2,24
3279,10,21
3280,11,19
3281,11,19
3282,11,19
3283,12,19
3284,12,19
3285,11,19
3286,11,19
3287,11,19
3288,11,19
3289,11,19
3290,12,18
3291,13,18
3292,13,17
3293,14,17
3294,14,17
3295,13,17
3296,13,18
3297,13,19
3298,10,21
3299,10,22
3300,9,22
3301,9,23
3302,10,22
3303,11,19
3304,12,17
3305,13,17
3306,13,17
3307,14,18
3308,14,18
3309,14,17
3310,14,17
3311,15,17
3312,15,17
3313,15,17
3314,15,17
3315,16,17
3316,16,17
3317,16,17
3318,17,18
3319,17,18
3320,18,18
3321,18,18
3322,18,19
3323,16,18
3324,17,19
3325,16,20
3326,15,20
3327,15,21
3328,14,20
3329,15,19
3330,15,18
3331,14,18
3332,14,17
3333,14,17
3334,13,16
3335,14,16
3336,14,16
3337,13,16
3338,13,15
3339,13,15
3340,13,15
3341,14,15
3342,14,16
3343,15,20
3344,14,21
3345,14,23
3346,14,23
3347,14,24
3348,13,24
3349,13,25
3350,13,26
3351,13,26
3352,13,24
3353,14,23
3354,15,22
3355,15,22
3356,15,21
3357,15,21
3358,16,21
3359,16,21
3360,15,20
3361,14,20
3362,15,20
3363,15,20
3364,16,20
3365,16,19
3366,16,20
3367,17,20
3368,16,20
3369,17,22
3370,16,22
3371,16,23
3372,14,24
3373,11,24
3374,8,24
3375,7,24
3376,8,23
3377,5,23
3378,9,22
3379,13,20
3380,10,20
3381,11,19
3382,9,17
3383,9,17
3384,9,16
3385,9,15
3386,9,15
3387,9,14
3388,9,13
3389,9,14
3390,10,17
3391,10,20
3392,8,21
3393,9,21
3394,10,22
3395,11,22
3396,11,21
3397,11,21
3398,11,21
3399,11,21
3400,9,21
3401,8,20
3402,7,19
3403,7,19
3404,6,18
3405,7,17
3406,9,17
3407,9,16
3408,9,16
3409,10,16
3410,9,16
3411,10,16
3412,10,15
3413,11,16
3414,11,17
3415,10,18
3416,10,20
3417,10,20
3418,11,20
3419,10,21
3420,11,22
3421,8,23
3422,6,25
3423,7,24
3424,6,22
3425,7,19
3426,7,18
3427,8,17
3428,8,17
3429,8,16
3430,8,16
3431,8,15
3432,8,15
3433,9,15
3434,9,14
3435,9,14
3436,9,13
3437,10,14
3438,9,15
3439,9,16
3440,9,18
3441,8,19
3442,8,20
3443,7,22
3444,9,22
3445,8,23
3446,7,23
3447,6,22
3448,7,22
3449,10,21
3450,10,20
3451,10,19
3452,10,18
3453,10,17
3454,10,16
3455,10,15
3456,10,14
3457,9,14
3458,9,14
3459,9,14
3460,9,14
3461,9,14
3462,10,16
3463,10,18
3464,9,19
3465,9,20
3466,9,20
3467,9,22
