index,data,data2
1624,7,-3.7
1625,6,-4
1626,5.7,-3.7
1627,5.3,-3.3
1628,5,-3
1629,4,-2.5
1630,3,-2
1631,3,-2
1632,3,-3
1633,3,-3
1634,1,-4
1635,0,-3
1636,0,-3
1637,-1,-3
1638,1.3,-3
1639,3.7,-3
1640,6,-3
1641,6.7,-3.3
1642,7.3,-3.7
1643,8,-4
1644,8.3,-3.3
1645,8.7,-2.7
1646,9,-2
1647,8.7,-2
1648,8.3,-2
1649,8,-2
1650,7.3,-1.7
1651,6.7,-1.3
1652,6,-1
1653,5,-1
1654,4,-1
1655,4,-1
1656,3,-1
1657,3,-1
1658,2.5,-1.5
1659,2,-2
1660,1,-2
1661,1,-2
1662,2.3,-1.8
1663,3.7,-1.7
1664,5,-1.5
1665,6.3,-1.3
1666,7.7,-1.2
1667,9,-1
1668,9.7,-0.7
1669,10.3,-0.3
1670,11,0
1671,10,0
1672,9,0
1673,8,0
1674,6.7,0
1675,5.3,0
1676,4,0
1677,3.5,-1.5
1678,3,-3
1679,3,-5
1680,2,-5
1681,1.6,-4.6
1682,1.2,-4.2
1683,0.8,-3.8
1684,0.4,-3.4
1685,0,-3
1686,0.5,-3.5
1687,1,-4
1688,3,-4
1689,4,-4.3
1690,5,-4.7
1691,6,-5
1692,6,-5
1693,6,-5
1694,6,-5
1695,5.3,-5
1696,4.7,-5
1697,4,-5
1698,4,-5
1699,4,-5
1700,4,-5
1701,3.5,-4.5
1702,3,-4
1703,2,-4
1704,2,-4
1705,2,-4
1706,1,-4
1707,2,-4
1708,1,-4
1709,0,-4
1710,2,-4
1711,4,-4
1712,6,-4
1713,7,-5
1714,8.5,-4.5
1715,10,-4
1716,12,-4
1717,11,-3
1718,10,-2
1719,9.7,-1.7
1720,9.3,-1.3
1721,9,-1
1722,8.3,-0.7
1723,7.7,-0.3
1724,7,0
1725,6,0
1726,5,0
1727,4,0
1728,3,-1
1729,3,-1
1730,3,-1
1731,2.5,-1
1732,2,-1
1733,2,-1
1734,3.7,0
1735,5.3,1
1736,7,2
1737,10,2
1738,11,0.8
1739,12,-0.4
1740,13,-1.6
1741,14,-2.8
1742,15,-4
1743,14.3,-3.7
1744,13.7,-3.3
1745,13,-3
1746,12.3,-2
1747,11.7,-1
1748,11,0
1749,10.5,0
1750,10,0
1751,10,-0.3
1752,10,-0.7
1753,10,-1
1754,10,-1
1755,9,2
1756,9,3
1757,8,5
1758,8.2,5.3
1759,8.3,5.7
1760,8.5,6
1761,8.7,6.3
1762,8.8,6.7
1763,9,7
1764,9,8
1765,9.5,8
1766,10,8
1767,10,8.5
1768,10,9
1769,9,5
1770,8.7,4
1771,8.3,3
1772,8,2
1773,8,2.5
1774,8,3
1775,8,2
1776,8,2
1777,7,3
1778,6,0
1779,5,-1
1780,4,-1
1781,3,-1
1782,5,0
1783,6.5,-0.5
1784,8,-1
1785,9.3,-1
1786,10.7,-1
1787,12,-1
1788,13,-0.5
1789,14,0
1790,14,-3
1791,14,-2
1792,14,-1
1793,14,0
1794,13,0.7
1795,12,1.3
1796,11,2
1797,11.5,1.5
1798,12,1
1799,11,3
1800,11,5
1801,10,5
1802,10,6
1803,10,6
1804,10,8
1805,11,9
1806,11,9
1807,11.5,10
1808,12,11
1809,12,12
1810,13,12.5
1811,14,13
1812,15,14
1813,15.5,13.5
1814,16,13
1815,15.3,12.3
1816,14.7,11.7
1817,14,11
1818,13.3,10
1819,12.7,9
1820,12,8
1821,11,7.5
1822,10,7
1823,10,6
1824,9,6
1825,8,6
1826,8,6
1827,8,6
1828,8,6
1829,8,5
1830,8,4
1831,8,3
1832,8,2
1833,8.7,1.3
1834,9.3,0.7
1835,10,0
1836,9,1
1837,8.5,0
1838,8,-1
1839,7.3,-2
1840,6.7,-3
1841,6,-4
1842,5.7,-4.7
1843,5.3,-5.3
1844,5,-6
1845,4.5,-5.5
1846,4,-5
1847,3,-4
1848,2,-4
1849,1,-4
1850,1,-4
1851,0,-4
1852,0,-4
1853,0,-4
1854,2.3,-4.3
1855,4.7,-4.7
1856,7,-5
1857,7.3,-4
1858,7.7,-3
1859,8,-2
1860,8.7,-2
1861,9.3,-2
1862,10,-2
1863,9.3,-2.3
1864,8.7,-2.7
1865,8,-3
1866,7,-2.7
1867,6,-2.3
1868,5,-2
1869,5,-2
1870,5,-2
1871,5,-2
1872,5,-2
1873,5,-1
1874,5,-1
1875,4,-1
1876,4,-1
1877,4,-1
1878,5,-1
1879,6,-1
1880,7,-3
1881,8,-3
1882,9,-3
1883,10,-3
1884,10.7,-4
1885,11.3,-5
1886,12,-6
1887,12,-5.7
1888,12,-5.3
1889,12,-5
1890,11.4,-4
1891,10.8,-3
1892,10.2,-2
1893,9.6,-1
1894,9,0
1895,8,0
1896,8,0
1897,8,1
1898,8,1
1899,6,1
1900,7,2
1901,4,1
1902,6.3,1.7
1903,8.7,2.3
1904,11,3
1905,13,2.5
1906,15,2
1907,17,0
1908,17.3,1.3
1909,17.7,2.7
1910,18,4
1911,17,4.7
1912,16,5.3
1913,15,6
1914,14.3,7
1915,13.7,8
1916,13,9
1917,13,9.5
1918,13,10
1919,13,10
1920,13,10
1921,12,10
1922,12,10
1923,12,10
1924,13,10
1925,13,10
1926,12,11
1927,13,11
1928,14,12
1929,14,12
1930,16,12
1931,14,12
1932,14,10.7
1933,14,9.3
1934,14,8
1935,12.3,6.7
1936,10.7,5.3
1937,9,4
1938,9,3.3
1939,9,2.7
1940,9,2
1941,8,2.5
1942,7,3
1943,8,2
1944,8,1
1945,7,1
1946,7,0
1947,7,0
1948,7,0
1949,7,-2
1950,7,-2.3
1951,7,-2.7
1952,7,-3
1953,7.3,-3
1954,7.7,-3
1955,8,-3
1956,8.5,-4
1957,9,-5
1958,9,-3
1959,7,-5
1960,6.5,-5
1961,6,-5
1962,5.3,-5
1963,4.7,-5
1964,4,-5
1965,3.7,-4.7
1966,3.3,-4.3
1967,3,-4
1968,3,-4
1969,3,-4
1970,2,-3
1971,3,-3
1972,2,-3
1973,2,-3
1974,3,-3
1975,4,-3
1976,6,-2
1977,8,-2
1978,10,-2
1979,12,0
1980,12.3,0
1981,12.7,0
1982,13,0
1983,12.7,2
1984,12.3,4
1985,12,6
1986,11.7,6.3
1987,11.3,6.7
1988,11,7
1989,10.5,7.5
1990,10,8
1991,10,8
1992,10,8
1993,9,8
1994,9,8
1995,9,8
1996,9,9
1997,9,8
1998,9,9
1999,9,8.5
2000,9,8
2001,9.7,7.3
2002,10.3,6.7
2003,11,6
2004,11,5.7
2005,11,5.3
2006,11,5
2007,11,4.7
2008,11,4.3
2009,11,4
2010,10.3,4
2011,9.7,4
2012,9,4
2013,8.5,4
2014,8,4
2015,6,4
2016,7,4
2017,7,4
2018,5,3
2019,6,3
2020,4,2
2021,4,2
2022,5,3
2023,7.5,2.5
2024,10,2
2025,11,0
2026,13,-0.5
2027,15,-1
2028,15.3,-1.3
2029,15.7,-1.7
2030,16,-2
2031,15,-3
2032,14,-4
2033,13,-5
2034,11.3,-4.3
2035,9.7,-3.7
2036,8,-3
2037,7.5,-2.5
2038,7,-2
2039,7,-1
2040,6,-1
2041,5,-1
2042,5,-1
2043,4,-1
2044,4,-1
2045,4,-1
2046,5.7,-0.7
2047,7.3,-0.3
2048,9,0
2049,11.5,0
2050,14,0
2051,14,-1
2052,14,-1.3
2053,14,-1.7
2054,14,-2
2055,15,-3
2056,13.5,-1
2057,12,1
2058,11.7,1.3
2059,11.3,1.7
2060,11,2
2061,11,1.5
2062,11,1
2063,10,1
2064,10,0
2065,9,0
2066,8,1
2067,8,1
2068,7,1
2069,6,1
2070,7.7,1.3
2071,9.3,1.7
2072,11,2
2073,13,2
2074,15,2
2075,17,2
2076,16.7,1
2077,16.3,0
2078,16,-1
2079,14.5,-4
2080,13,-7
2081,12,-5.3
2082,11,-3.7
2083,10,-2
2084,9,-3
2085,8.5,-3
2086,8,-3
2087,8,-3
2088,8,-1
2089,8,0
2090,8,0
2091,8,0
2092,8,0
2093,7.6,-0.4
2094,8.1,-0.2
2095,8.6,0
2096,9.1,0.3
2097,10.7,0.5
2098,12.4,0.8
2099,14,1
2100,14.7,2.3
2101,15.3,3.7
2102,16,5
2103,14.7,4.3
2104,13.3,3.7
2105,12,3
2106,11.7,5
2107,11.3,7
2108,11,9
2109,11.5,9
2110,12,9
2111,12,9
2112,12,9
2113,12,9
2114,12,9
2115,12,9
2116,12,9
2117,13,9
2118,13,10
2119,13,11
2120,13,12
2121,15,13.3
2122,17,14.7
2123,19,16
2124,17,16
2125,17,16
2126,17,16
2127,18,16
2128,17,15
2129,17,16
2130,17,16
2131,17,15.5
2132,17,15
2133,16.7,13
2134,16.3,11
2135,16,9
2136,15,6
2137,14,6
2138,13,6
2139,12,6
2140,11,6
2141,12,6
2142,13,6.3
2143,14,6.7
2144,15,7
2145,15.3,7.3
2146,15.7,7.7
2147,16,8
2148,16,8
2149,16,7
2150,16,6
2151,15.5,6
2152,15,6
2153,15,5
2154,14.6,6.4
2155,13.9,6.5
2156,13.1,6.4
2157,12,5.8
2158,10.3,4.3
2159,8.2,2.1
2160,5.8,-0.5
2161,3.8,-2.7
2162,2.2,-4.2
2163,1.2,-4.7
2164,0.5,-4.7
2165,-0.2,-4.7
2166,1,-3
2167,4,-4
2168,5,-5
2169,6,-6
2170,7,-5
2171,7,-6
2172,8,-6
2173,8,-7
2174,9,-7
2175,9,-9
2176,9,-8
2177,9,-6
2178,9,-7
2179,8,-5
2180,8,-5
2181,8,-6
2182,7,-4
2183,7,-3
2184,6,-2
2185,6,-2
2186,6,-1
2187,6,-2
2188,6,-2
2189,6,0
2190,6,0
2191,7,0
2192,7,0
2193,7,0
2194,7,1
2195,8,1
2196,8,2
2197,8,3
2198,8,5
2199,8,5
2200,8,5
2201,8,5
2202,8,5
2203,8,5
2204,8,5
2205,8,5
2206,7,6
2207,7,5
2208,7,4
2209,7,4
2210,7,3
2211,6,3
2212,6,3
2213,6,3
2214,7,4
2215,9,5
2216,9,4
2217,11,4
2218,13,3
2219,13,5
2220,13,4
2221,13,3
2222,14,5
2223,14,4
2224,14,4
2225,13,4
2226,12,4
2227,11,4
2228,11,4
2229,9,4
2230,9,4
2231,8,4
2232,7,4
2233,7,4
2234,6,3
2235,5,3
2236,5,3
2237,5,3
2238,7,6
2239,10,6
2240,12,7
2241,15,5
2242,16,6
2243,17,6
2244,18,4
2245,18,4
2246,18,5
2247,17,4
2248,17,4
2249,16,5
2250,15,5
2251,14,6
2252,14,5
2253,13,4
2254,11,5
2255,10,5
2256,9,5
2257,9,5
2258,8.5,4.5
2259,8,4
2260,8,4
2261,7,3
2262,8,6
2263,9,6
2264,14,6
2265,17,7
2266,19,6
2267,21,5
2268,21,5
2269,22,4
2270,22.5,3
2271,23,2
2272,22,3
2273,21,3
2274,19,4
2275,17,5
2276,15,6
2277,15,6
2278,14,7
2279,12,5
2280,12,5
2281,11,4
2282,10,4
2283,10,4
2284,10,4
2285,9,4
2286,10,4
2287,12,6
2288,15,7
2289,17,7
2290,19,6
2291,20,4
2292,21,2
2293,20,6
2294,19,10
2295,18,8
2296,17,8
2297,17,9
2298,16,9
2299,16,11
2300,16,10
2301,15,11
2302,15,10
2303,15,8
2304,14,7
2305,14,8
2306,15,8
2307,14,9
2308,14,10
2309,14,11
2310,13,11
2311,14,12
2312,14,12
2313,14,12
2314,15,12
2315,15,13
2316,15,13
2317,15,13
2318,15,14
2319,15,13
2320,15,13
2321,15,14
2322,15,14
2323,15,14
2324,15,14
2325,14,14
2326,14,14
2327,15,14
2328,14,13
2329,14,13
2330,13,12
2331,13,11
2332,12,9
2333,11,9
2334,12,9
2335,14,9
2336,15,9
2337,17,9
2338,19,8
2339,20,7
2340,21,7
2341,22,10
2342,21,10
2343,21,9
2344,21,8
2345,20,9
2346,20,5
2347,18,7
2348,16,9
2349,16,6
2350,15,8
2351,13,6
2352,13,6
2353,11,5
2354,12,6
2355,11,6
2356,12,6
2357,14,8
2358,16,11
2359,17,11
2360,19,12
2361,21,13
2362,21,13
2363,22,12
2364,22,13
2365,20,10
2366,20,10
2367,19,11
2368,17,12
2369,16,13
2370,16,13
2371,16,14
2372,16,14
2373,16,14
2374,16,14
2375,16,14
2376,15,14
2377,15,14
2378,15,14
2379,16,14
2380,16,14
2381,15,14
2382,16,14
2383,17,16
2384,18,15
2385,19,16
2386,19,15
2387,19,15
2388,20,16
2389,21,15
2390,22,15
2391,21,14
2392,21,15
2393,20,14
2394,19,13
2395,18,13
2396,17,12
2397,17,12
2398,17,13
2399,17,13
2400,16,13
2401,16,12
2402,16,12
2403,15,11
2404,14,9
2405,13,8
2406,12,7
2407,11,7
2408,12,6
2409,12,5
2410,12,4
2411,13,4
2412,13,3
2413,13,2
2414,14,2
2415,14,-1
2416,13,1
2417,11,0
2418,10,-1
2419,9,-1
2420,8,-2
2421,8,-2
2422,7,-2
2423,7,-2
2424,7,-2
2425,7,-1
2426,7,-2
2427,7,-1
2428,7,-2
2429,7,-2
2430,7,0
2431,8,-1
2432,10,0
2433,11,-2
2434,12,-2
2435,13,-3
2436,12,-2
2437,12,-1
2438,13,-3
2439,13,-3
2440,11,-3
2441,10,-3
2442,9,-3
2443,7,0
2444,6,0
2445,6,-1
2446,5,-1
2447,5,-2
2448,4,-3
2449,4,-3
2450,3,-3
2451,3,-4
2452,2,-4
2453,3,-4
2454,4,-3
2455,6,-5
2456,8,-6
2457,9,-8
2458,10,-6
2459,11,-4
2460,10,-5
2461,11,-3
2462,10,-5
2463,11,-4
2464,8,-3
2465,7,-3
2466,5,-2
2467,5,-2
2468,5,-2
2469,4,-2
2470,3.5,-2
2471,3,-2
2472,3,-2
2473,3,-2
2474,2,-2
2475,2,-2
2476,1,-2
2477,1,-2
2478,3,-1
2479,5,-1
2480,7,-2
2481,9,-2
2482,10,-2
2483,11,-2
2484,12,-2
2485,14,-2
2486,14,-1
2487,14,-3
2488,13,-4
2489,12,-4
2490,12,-5
2491,11,-1
2492,10,-1
2493,10,-1
2494,8,-1
2495,8,-1
2496,8,-1
2497,7,-1
2498,7,-1
2499,6,-2
2500,6,-2
2501,5,-1
2502,7,0
2503,9,-2
2504,11,-2
2505,14,-1
2506,16,-1
2507,16,-6
2508,18,-2
2509,18,-2
2510,18,-3
2511,19,-7
2512,18,-9
2513,16,-9
2514,14,-8
2515,13,-7
2516,12,-7
2517,10,-5
2518,9,-4
2519,8,-3
2520,8,-2
2521,7,-2
2522,7,-2
2523,6,-2
2524,5,-2
2525,5,0
2526,8,1
2527,11,0
2528,14,2
2529,15,2
2530,17,3
2531,18,0
2532,20,0
2533,21,-1
2534,19,5
2535,18,7
2536,17,7
2537,16,8
2538,16,7
2539,16,7
2540,16,7
2541,15,7.5
2542,14,8
2543,14,7
2544,14,7
2545,14,7
2546,14,7
2547,13,6
2548,12,6
2549,12,7
2550,13,8
2551,15,8
2552,16,8
2553,19,8
2554,19,8
2555,20,6
2556,21,5
2557,20,4
2558,21,5
2559,20,6
2560,19,7
2561,17,9
2562,16,10
2563,16,10
2564,16,11
2565,15,11
2566,15,11
2567,15,11
2568,12,10
2569,12,8
2570,11,8
2571,10,8
2572,10,7
2573,10,8
2574,12,9
2575,15,10
2576,18,11
2577,19,9
2578,21,9
2579,19,10
2580,20,9
2581,21,9
2582,22,8
2583,21,9
2584,18,9
2585,17,8
2586,17,8
2587,16,10
2588,16,11
2589,16,11
2590,15,11
2591,14,9
2592,13,9
2593,12,8
2594,11,8
2595,11,8
2596,10,8
2597,10,8
2598,12,10
2599,15,11
2600,17,12
2601,19,12
2602,21,12
2603,21,11
2604,21,11
2605,23,11
2606,23,10
2607,22,10
2608,22,10
2609,21,9
2610,20,9
2611,18,11
2612,18,10
2613,17,9
2614,16,10
2615,15,9
2616,14,9
2617,14,9
2618,13,9
2619,12,9
2620,12,9
2621,12,9
2622,14,11
2623,17,10
2624,20,11
2625,20,11
2626,23,10
2627,23,11
2628,24,10
2629,25,9
2630,25,8
2631,24,9
2632,23,10
2633,22,9
2634,21,9
2635,20,9
2636,20,10
2637,20,13
2638,18,13
2639,17,12
2640,16,11
2641,16,12
2642,16,12
2643,15,11
2644,15,11
2645,15,10
2646,17,10
2647,18,11
2648,21,12
2649,22,13
2650,22,11
2651,23,11
2652,22,11
2653,21,12
2654,21,12
2655,21,12
2656,20,12
2657,19,13
2658,18,13
2659,18,14
2660,19,14
2661,20,13
2662,20,12
2663,17,15
2664,17,16
2665,17,16
2666,17,16
2667,16,15
2668,15,11
2669,16,9
2670,16,10
2671,18,10
2672,18,10
2673,19,10
2674,19,10
2675,20,9
2676,19,8
2677,19,8
2678,19,8
2679,20,8
2680,19,6
2681,18,8
2682,18,7
2683,18,8
2684,17,7
2685,16,8
2686,16,9
2687,16,9
2688,16,9
2689,16,10
2690,15,10
2691,14,9
2692,14,9
2693,13,9
2694,14,10
2695,17,10
2696,20,10
2697,21,10
2698,22,10
2699,22,10
2700,23,5
2701,23,6
2702,23,6
2703,23,6
2704,22,7
2705,21,8
2706,21,7
2707,20,7
2708,19,7
2709,18,9
2710,16,9
2711,15,9
2712,15,9
2713,13,9
2714,13,9
2715,12,9
2716,12,9
2717,13,9
2718,15,7
2719,16,3
2720,17,1
2721,18,3
2722,19,2
2723,20,2
2724,21,4
2725,21,2
2726,21,2
2727,20,1
2728,20,1
2729,19,2
2730,16,3
2731,15,-2
2732,14,-7
2733,13,-8
2734,12,-10
2735,11,-9
2736,10,-7
2737,9,-5
2738,8,-5
2739,8,-3.7
2740,8,-2.3
2741,8,-1
2742,10,-1
2743,12,-1
2744,14,1
2745,14,0
2746,16,0
2747,16,-2
2748,16,0
2749,17,-1
2750,17,-2
2751,17,3
2752,15,6
2753,15,8
2754,14,8
2755,14,8
2756,13,8
2757,12,8
2758,11,8
2759,12,8
2760,12,9
2761,12,10
2762,12,9
2763,12,9
2764,12,9
2765,12,9
2766,12,10
2767,12,10
2768,11,7
2769,13,11
2770,13,11
2771,14,12
2772,14,12
2773,14,13
2774,14,11
2775,13,8
2776,11,9
2777,11,7
2778,10,7
2779,10,6
2780,10,5
2781,9,6
2782,9,6
2783,9,4
2784,9,4
2785,9,4
2786,9,3
2787,8,2
2788,7,2
2789,8,1
2790,8,1
2791,10,1
2792,11,1
2793,13,1
2794,14,0
2795,15,1
2796,16,1
2797,17,1
2798,18,3
2799,18,2
2800,17,3
2801,16,3
2802,15,4
2803,14,4
2804,14,4
2805,12,5
2806,12,5
2807,10,5
2808,9,5
2809,8,4
2810,8,4
2811,8,4
2812,7,4
2813,8,4
2814,11,5
2815,13,6
2816,15,6
2817,18,6
2818,19,7
2819,20,10
2820,21,10
2821,20,7
2822,21,7
2823,21,2
2824,19,4
2825,18,6
2826,17,7
2827,16,8
2828,16,8
2829,14,5
2830,13,5
2831,13,5
2832,13,5
2833,12,4
2834,11,4
2835,11,4
2836,11,4
2837,11,5
2838,13,5
2839,15,6
2840,18,7
2841,20,5
2842,22,4
2843,24,3
2844,25,5
2845,25,2
2846,24,4
2847,24,3
2848,23,2
2849,20,7
2850,18,12
2851,18,12
2852,17,13
2853,17,14
2854,17,14
2855,15,12
2856,13,9
2857,13,9
2858,12,9
2859,12,9
2860,11,9
2861,12,9
2862,14,11
2863,17,13
2864,19,13
2865,20,12
2866,21,11
2867,21,11
2868,21,11
2869,21,11
2870,20,11
2871,20,12
2872,18,11
2873,18,11
2874,18.4,11.1
2875,18.1,11
2876,17.8,11
2877,17.2,10.5
2878,16.2,9.2
2879,14.8,7.3
2880,13.2,5
2881,11.8,3.1
2882,10.7,1.9
2883,10,1.7
2884,9.5,2.1
2885,9,2.7
2886,12,3
2887,13,2
2888,14,3
2889,15,3
2890,17,5
2891,16,4
2892,18,6
2893,18,5
2894,18,5
2895,18,4
2896,16,5
2897,14,4
2898,13,4
2899,12,4
2900,12,4
2901,12,4
2902,12,5
2903,12,5
2904,11,5
2905,11,6
2906,11,6
2907,11,6
2908,11,6
2909,11,7
2910,12,7
2911,13,6
2912,13,7
2913,14,8
2914,15,8
2915,17,8
2916,18,7
2917,19,7
2918,19,3
2919,19,4
2920,19,6
2921,18,7
2922,16,5
2923,17,7
2924,16,6
2925,15,7
2926,14,8
2927,14,8
2928,14,8
2929,14,8
2930,14,8
2931,14,9
2932,14,9
2933,14,9
2934,15,9
2935,16,9
2936,16,10
2937,18,11
2938,18,11
2939,19,11
2940,18,13
2941,17,14
2942,16.5,14.5
2943,16,15
2944,16,15
2945,16,15
2946,16,15
2947,16,14
2948,15,14
2949,15,14
2950,15,14
2951,15,14
2952,15,14
2953,15,14
2954,15,14
2955,15,14
2956,16,15
2957,16,14
2958,16,15
2959,16,15
2960,16.5,15.5
2961,17,16
2962,18,16
2963,18,16
2964,18,16
2965,18,16
2966,18,17
2967,17,16
2968,17,16
2969,17,16
2970,17,16
2971,17,17
2972,18,17
2973,17,17
2974,17,17
2975,17,17
2976,17,17
2977,17,16
2978,17,16
2979,17,16
2980,17,16
2981,16,15
2982,16,15
2983,16,15
2984,16,15
2985,15,14
2986,16,15
2987,16,14
2988,15,14
2989,17,14
2990,17,14
2991,19,13
2992,17,13
2993,17,12
2994,17,13
2995,16,12
2996,16,12
2997,15,12
2998,14,11
2999,12,10
3000,12,10
3001,11,9
3002,11,9
3003,11,9
3004,10,8
3005,10,9
3006,12,10
3007,15,10
3008,17,9
3009,19,9
3010,20,8
3011,22,8
3012,23,-2
3013,23,4
3014,23,6
3015,23,7
3016,22,7
3017,19,13
3018,19,12
3019,18,11
3020,18,11
3021,17,10
3022,16,10
3023,15,10
3024,14,10
3025,14,10
3026,13,10
3027,15,11
3028,14,11
3029,15,11
3030,16,11
3031,16,11
3032,18,11
3033,18,10
3034,18,11
3035,18,10
3036,16,13
3037,16,14
3038,16,14
3039,17,14
3040,17,14
3041,17,14
3042,16,14
3043,16,14
3044,16,14
3045,16,15
3046,16,15
3047,16,14
3048,16,14
3049,16,14
3050,16,14
3051,15,14
3052,16,15
3053,16,15
3054,16,15
3055,17,16
3056,17,16
3057,18,15
3058,18,15
3059,19,15
3060,21,15
3061,22,16
3062,21,14
3063,16,13
3064,16,14
3065,18,14
3066,17,13
3067,17,13
3068,16,13
3069,15,13
3070,14,13
3071,13,12
3072,14,13
3073,14,12
3074,13,12
3075,13,11
3076,13,11
3077,12,11
3078,15,13
3079,18,14
3080,19,14
3081,21,14
3082,22,13
3083,23,14
3084,24,13
3085,25,10
3086,25,9
3087,25,8
3088,25,10
3089,23,10
3090,21,11
3091,20,12
3092,20,13
3093,19,13
3094,16,12
3095,16,12
3096,16,12
3097,15,12
3098,15,12
3099,14,12
3100,14,12
3101,14,12
3102,16,13
3103,20,14
3104,21,15
3105,23,16
3106,24,15
3107,24,16
3108,25,15
3109,25,15
3110,26,15
3111,24,15
3112,22,15
3113,22,15
3114,21,16
3115,21,16
3116,21,16
3117,20,16
3118,20,16
3119,20,16
3120,20,16
3121,19,16
3122,19,16
3123,18,15
3124,18,15
3125,18,15
3126,20,16
3127,20,16
3128,21,16
3129,22,16
3130,23,15
3131,23,13
3132,21,15
3133,21,14
3134,21.5,14
3135,22,14
3136,22,14
3137,21.5,14
3138,21,14
3139,20,14
3140,21,14
3141,20,14
3142,19,14
3143,19,15
3144,19,15
3145,19,15
3146,18,14
3147,18,15
3148,18,14
3149,18,15
3150,19,16
3151,20,16
3152,21,16
3153,21,16
3154,22,16
3155,22,16
3156,22,16
3157,23,16
3158,23,16
3159,23,16
3160,22,16
3161,23,15
3162,22,15
3163,21,15
3164,20,16
3165,19,16
3166,19,16
3167,18,15
3168,18,15
3169,17,15
3170,17,15
3171,17,14
3172,16,14
3173,17,15
3174,17,15
3175,19,16
3176,21,17
3177,23,17
3178,24,17
3179,25,16
3180,24,15
3181,24,15
3182,24,16
3183,25,16
3184,23,17
3185,22,17
3186,21,17
3187,21,17
3188,21,16
3189,20,16
3190,20,16
3191,20,17
3192,20,16
3193,20,16
3194,19.5,16
3195,19,16
3196,19,16
3197,19,17
3198,20,18
3199,20,17
3200,20,18
3201,21,18
3202,21,18
3203,21,18
3204,21,18
3205,21,17
3206,20,18
3207,20,17
3208,20,17
3209,20,18
3210,19,18
3211,19,18
3212,19,17
3213,19,17
3214,19,17
3215,19,17
3216,18,15
3217,17,14
3218,17,13
3219,17,13
3220,17,13
3221,17,12
3222,17,12
3223,18,11
3224,18,10
3225,20,10
3226,21,9
3227,22,9
3228,22,8
3229,23,8
3230,22,7
3231,23,8
3232,22,7
3233,21,9
3234,19,9
3235,17,9
3236,17,9
3237,12,9
3238,12,8
3239,11,8
3240,11,8
3241,11.5,8
3242,12,8
3243,12,9
3244,12,8
3245,13,10
3246,14,9.5
3247,15,9
3248,16,9
3249,17,8
3250,19,9
3251,19.5,9
3252,20,9
3253,20,9
3254,20.5,8
3255,21,7
3256,20,7
3257,19,7
3258,17,6
3259,17,6
3260,16,7
3261,15,8
3262,15,8
3263,14,7
3264,14,8
3265,14,8
3266,13,8
3267,13,8
3268,12,8
3269,13,8
3270,15,8
3271,17,8
3272,18,8
3273,20,5
3274,22,3
3275,23,3
3276,23,4
3277,25,4
3278,24,2
3279,21,10
3280,19,11
3281,19,11
3282,19,11
3283,19,12
3284,19,12
3285,19,11
3286,19,11
3287,19,11
3288,19,11
3289,19,11
3290,18,12
3291,18,13
3292,17,13
3293,17,14
3294,17,14
3295,17,13
3296,18,13
3297,19,13
3298,21,10
3299,22,10
3300,22,9
3301,23,9
3302,22,10
3303,19,11
3304,17,12
3305,17,13
3306,17,13
3307,18,14
3308,18,14
3309,17,14
3310,17,14
3311,17,15
3312,17,15
3313,17,15
3314,17,15
3315,17,16
3316,17,16
3317,17,16
3318,18,17
3319,18,17
3320,18,18
3321,18,18
3322,19,18
3323,18,16
3324,19,17
3325,20,16
3326,20,15
3327,21,15
3328,20,14
3329,19,15
3330,18,15
3331,18,14
3332,17,14
3333,17,14
3334,16,13
3335,16,14
3336,16,14
3337,16,13
3338,15,13
3339,15,13
3340,15,13
3341,15,14
3342,16,14
3343,20,15
3344,21,14
3345,23,14
3346,23,14
3347,24,14
3348,24,13
3349,25,13
3350,26,13
3351,26,13
3352,24,13
3353,23,14
3354,22,15
3355,22,15
3356,21,15
3357,21,15
3358,21,16
3359,21,16
3360,20,15
3361,20,14
3362,20,15
3363,20,15
3364,20,16
3365,19,16
3366,20,16
3367,20,17
3368,20,16
3369,22,17
3370,22,16
3371,23,16
3372,24,14
3373,24,11
3374,24,8
3375,24,7
3376,23,8
3377,23,5
3378,22,9
3379,20,13
3380,20,10
3381,19,11
3382,17,9
3383,17,9
3384,16,9
3385,15,9
3386,15,9
3387,14,9
3388,13,9
3389,14,9
3390,17,10
3391,20,10
3392,21,8
3393,21,9
3394,22,10
3395,22,11
3396,21,11
3397,21,11
3398,21,11
3399,21,11
3400,21,9
3401,20,8
3402,19,7
3403,19,7
3404,18,6
3405,17,7
3406,17,9
3407,16,9
3408,16,9
3409,16,10
3410,16,9
3411,16,10
3412,15,10
3413,16,11
3414,17,11
3415,18,10
3416,20,10
3417,20,10
3418,20,11
3419,21,10
3420,22,11
3421,23,8
3422,25,6
3423,24,7
3424,22,6
3425,19,7
3426,18,7
3427,17,8
3428,17,8
3429,16,8
3430,16,8
3431,15,8
3432,15,8
3433,15,9
3434,14,9
3435,14,9
3436,13,9
3437,14,10
3438,15,9
3439,16,9
3440,18,9
3441,19,8
3442,20,8
3443,22,7
3444,22,9
3445,23,8
3446,23,7
3447,22,6
3448,22,7
3449,21,10
3450,20,10
3451,19,10
3452,18,10
3453,17,10
3454,16,10
3455,15,10
3456,14,10
3457,14,9
3458,14,9
3459,14,9
3460,14,9
3461,14,9
3462,16,10
3463,18,10
3464,19,9
3465,20,9
3466,20,9
3467,22,9
